adrCleost,adresse,codePostal,ville,Statut,anneePubli,Domaine,Titre Article,Titre Journal,doi
216624086P4,"Univ Clermont Ferrand, LIMOS, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2017,SMV - SHS,Characterizing N plus -perfect line graphs,INT T OP RE,10.1111/itor.12275
216686114P6,"Observ Phys Globe Clermont Ferrand, Aubiere, France",,AUBIERE,NC,2017,SMV,"Electric potential anomaly induced by humid air convection within Piton de La Fournaise volcano, La Reunion Island",GEOTHERMICS,10.1016/j.geothermics.2016.01.003
216814669P1,"CHU Clermont Ferrand, Pole Pharm, Rue Montalembert, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,NC,2017,SMV,Analysis of plasticizers in PVC medical devices: Performance comparison of eight analytical methods,TALANTA,10.1016/j.talanta.2016.10.033
216814669P2,"Univ Auvergne, Clermont Univ, EA BIOSENSS 4676 C, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2017,SMV,Analysis of plasticizers in PVC medical devices: Performance comparison of eight analytical methods,TALANTA,10.1016/j.talanta.2016.10.033
216814669P3,"CHU Clermont Ferrand, Unite Biostat Delegat Rech Clin & Innovat, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2017,SMV,Analysis of plasticizers in PVC medical devices: Performance comparison of eight analytical methods,TALANTA,10.1016/j.talanta.2016.10.033
216855754P1,"Inst Pascal, UMR CNRS UCA SIGMA 6602, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,Overview of Shelling for 2-Manifold Surface Reconstruction Based on 3D Delaunay Triangulation,J MATH IM V,10.1007/s10851-017-0734-4
216856954P1,"Univ Lyon, Clermont Univ, VetAgro Sup, INRA,Herbivores UMR1213, F-63122 St Genes Champanelle, France",63122,SAINT-GENES-CHAMPANELLE,C,2017,SMV,"Identification of Biomarkers Associated with the Rearing Practices, Carcass Characteristics, and Beef Quality: An Integrative Approach",J AGR FOOD,10.1021/acsjafc.7b03239
216857190P5,"Univ Clermont Auvergne, INSERM U1103, GReD, UMR CNRS6293, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"Immediate interruption of sedation compared with usual sedation care in critically ill postoperative patients (SOS-Ventilation): a randomised, parallel-group clinical trial",LANCET RE M,10.1016/S2213-2600(17)30304-1
216857190P6,"CHU Clermont Ferrand, Hop Estaing, Dept Perioperat Med, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"Immediate interruption of sedation compared with usual sedation care in critically ill postoperative patients (SOS-Ventilation): a randomised, parallel-group clinical trial",LANCET RE M,10.1016/S2213-2600(17)30304-1
216857645P9,"Clermont Ferrand Univ Hosp, Dept Nephrol, 58,Rue Montalembert, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Antineutrophil cytoplasmic antibody-associated vasculitides and IgG4-related disease: A new overlap syndrome,AUTOIMMUN R,10.1016/j.autrev.2017.07.020
216857903P5,"Univ Auvergne, CERDI, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SHS,The Economic and Legal Sides of Additionality in Payments for Environmental Services,ENV POL GOV,10.1002/eet.1770
216857906P5,"Observ Phys Globe Clermont Ferrand OPGC, Lab Meteorol Phys LaMP, UBP, UMR CNRS 6016, Aubiere, France",,AUBIERE,C,2017,SMV,Modelling organic aerosol concentrations and properties during ChArMEx summer campaigns of 2012 and 2013 in the western Mediterranean region,ATMOS CH PH,10.5194/acp-17-12509-2017
216858456P2,"Univ Clermont Auvergne, INRA, PIAF, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Universal poroelastic mechanism for hydraulic signals in biomimetic and natural branches,P NAS US,10.1073/pnas.1707675114
216862386P2,"Univ Clermont Auvergne, INRA, Unite Nutr Humaine, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Glucagon's effect on liver protein metabolism in vivo,AM J P-ENDO,10.1152/ajpendo.00045.2017
216862757P1,"Estaing Univ Hosp, Dept Digest & Hepatobiliary Surg, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,A Normal Preoperative Lipase Serum Level Is an Easy and Objective Risk Factor of Pancreatic Fistula After Pancreaticoduodenectomy,PANCREAS,10.1097/MPA.0000000000000905
216862757P2,"Univ Clermont Auvergne, INSERM, UMR 1071, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,A Normal Preoperative Lipase Serum Level Is an Easy and Objective Risk Factor of Pancreatic Fistula After Pancreaticoduodenectomy,PANCREAS,10.1097/MPA.0000000000000905
216862757P3,"Gabriel Montpied Univ Hosp, Dept Radiol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,A Normal Preoperative Lipase Serum Level Is an Easy and Objective Risk Factor of Pancreatic Fistula After Pancreaticoduodenectomy,PANCREAS,10.1097/MPA.0000000000000905
216862757P4,"Univ Hosp Clermont Ferrand, Biostat Delegat Rech Clin & Innovat, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,A Normal Preoperative Lipase Serum Level Is an Easy and Objective Risk Factor of Pancreatic Fistula After Pancreaticoduodenectomy,PANCREAS,10.1097/MPA.0000000000000905
216862821P1,"Univ Clermont Auvergne, CHU Clermont Ferrand, CNRS, SIGMA Clermont,ICCF, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Does using a polyethylene RM press-fit cup modify the preparation of the acetabulum and acetabular offset in primary hip arthroplasty?,ORTH TRAU-S,10.1016/j.otsr.2017.03.026
216862821P2,"Univ Clermont Auvergne, CHU Clermont Ferrand, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Does using a polyethylene RM press-fit cup modify the preparation of the acetabulum and acetabular offset in primary hip arthroplasty?,ORTH TRAU-S,10.1016/j.otsr.2017.03.026
216862821P3,"CHU Clermont Ferrand, DRCI, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Does using a polyethylene RM press-fit cup modify the preparation of the acetabulum and acetabular offset in primary hip arthroplasty?,ORTH TRAU-S,10.1016/j.otsr.2017.03.026
216863897P8,"Gabriel Montpied Univ Hosp, Dept Neuroradiol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,One-year efficacy and safety of the Trufill DCS Orbit and Orbit Galaxy detachable coils in the endovascular treatment of intracranial aneurysms: Results from the TRULINE study,INTERV NEUR,10.1177/1591019917717576
216864920P1,"Univ Clermont Auvergne, CNRS, SIGMA Clermont, Inst Chim Clermont Ferrand, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Preparation and characterization of a red luminescent composite composed of an EVA copolymer and a Y3BO6:Eu3+ phosphor,NEW J CHEM,10.1039/c7nj02283b
216864920P3,"ICCF, Equipe Mat Inorgan, UMR 6296, Aubiere, France",,AUBIERE,C,2017,SMV,Preparation and characterization of a red luminescent composite composed of an EVA copolymer and a Y3BO6:Eu3+ phosphor,NEW J CHEM,10.1039/c7nj02283b
216864920P4,"ICCF, Equipe Photochim, UMR 6296, Aubiere, France",,AUBIERE,C,2017,SMV,Preparation and characterization of a red luminescent composite composed of an EVA copolymer and a Y3BO6:Eu3+ phosphor,NEW J CHEM,10.1039/c7nj02283b
216865592P1,"Univ Clermont Auvergne, INSERM, Imagerie Mol & Strategies Theranost U1240, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Linker structure-activity relationships in fluorodeoxyglucose chlorambucil conjugates for tumor-targeted chemotherapy,BIO MED CH,10.1016/j.bmc.2017.08.043
216866241P1,"Lab Phys Clermont, Campus Univ Cezeaux,4 Ave Blaise Pascal, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,"Grand Sarcoui volcano (Chaine des Puys, Massif Central, France), a case study for monogenetic trachytic lava domes",J VOLCANOL,10.1016/j.jvolgeores.2017.07.015
216866241P2,"Lab Magmas & Volcans, Campus Univ Cezeaux,6 Ave Blaise Pascal, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,"Grand Sarcoui volcano (Chaine des Puys, Massif Central, France), a case study for monogenetic trachytic lava domes",J VOLCANOL,10.1016/j.jvolgeores.2017.07.015
216866358P3,"Ctr Hosp Univ, Hop G Montpied, Dept Internal Med, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Clinical and pathological significance of cutaneous manifestations in ANCA-associated vasculitides,AUTOIMMUN R,10.1016/jautrev.2017.09.009
216866358P5,"Ctr Hosp Univ, Hop Estaing, Dept Internal Med, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Clinical and pathological significance of cutaneous manifestations in ANCA-associated vasculitides,AUTOIMMUN R,10.1016/jautrev.2017.09.009
216866358P6,"Ctr Hosp Univ, Dept Pathol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Clinical and pathological significance of cutaneous manifestations in ANCA-associated vasculitides,AUTOIMMUN R,10.1016/jautrev.2017.09.009
216866986P2,"Univ Blaise Pascal, Clermont Univ, Inst Pascal, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,On-the-field simulation of fertilizer spreading: Part 1-Modeling,COMP EL AGR,10.1016/j.compag.2017.09.006
216866986P3,"CNRS, Inst Pascal, UMR 6602, F-63171 Aubiere, France",63171,AUBIERE,C,2017,SMV,On-the-field simulation of fertilizer spreading: Part 1-Modeling,COMP EL AGR,10.1016/j.compag.2017.09.006
216866986P5,"Univ Blaise Pascal, LIMOS, Campus Cezeaux,BP 10125, F-63177 Aubiere, France",63177,AUBIERE,C,2017,SMV,On-the-field simulation of fertilizer spreading: Part 1-Modeling,COMP EL AGR,10.1016/j.compag.2017.09.006
216869154P6,"Univ Blaise Pascal, CNRS, Lab Meteorol Phys LaMP, UMR 6016, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"Composition of gaseous organic carbon during ECOCEM in Beirut, Lebanon: new observational constraints for VOC anthropogenic emission evaluation in the Middle East",ATMOS CH PH,10.5194/acp-17-193-2017
216870450P28,"Hop Hotel Dieu, Serv Hepatol, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2017,SMV,Bacterial infection in compensated viral cirrhosis impairs 5-year survival (ANRS CO12 CirVir prospective cohort),GUT,10.1136/gutjnl-2015-310275
216872446P3,"Univ Blaise Pascal, Univ Clermont Auvergne, Inst Pascal, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,The effect of origin of the gelatine and ageing on the secondary structure and water dissolution,FOOD HYDROC,10.1016/j.foodhyd.2016.12.005
216872446P4,"CNRS, UMR 6602, IP, F-63178 Aubiere, France",63178,AUBIERE,NC,2017,SMV,The effect of origin of the gelatine and ageing on the secondary structure and water dissolution,FOOD HYDROC,10.1016/j.foodhyd.2016.12.005
216873339P1,"INRA, UMR 1019, UNH, CRNH Auvergne, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,"DHA-derived oxylipins, neuroprostanes and protectins, differentially and dose-dependently modulate the inflammatory response in human macrophages: Putative mechanisms through PPAR activation",FREE RAD B,10.1016/j.freeradbiomed.2016.12.018
216873339P2,"Clermont Univ, Univ Auvergne, Unite Nutr Humaine, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,"DHA-derived oxylipins, neuroprostanes and protectins, differentially and dose-dependently modulate the inflammatory response in human macrophages: Putative mechanisms through PPAR activation",FREE RAD B,10.1016/j.freeradbiomed.2016.12.018
216873661P3,"Auvergne Univ, Dept Biopharmaceut & Pharmaceut Technol, Biopharmaceut Lab, F-630001 Clermont Ferrand, France",630001,CLERMONT-FERRAND,C,2017,SMV,Evaluation of different in vitro dissolution tests based on level A in vitro-in vivo correlations for fenofibrate self-emulsifying lipid-based formulations,EUR J PH B,10.1016/j.ejpb.2016.10.030
216874137P2,"Clermont Univ, LIMOS, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,A SURVEY ON OPERATOR SPLITTING AND DECOMPOSITION OF CONVEX PROGRAMS,RAIRO-OPER,10.1051/ro/2015065
216875659P1,"Univ Hosp Estaing, Dept Digest Surg, Pl Lucie Aubrac, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,C,2017,SMV,The egg-and-chicken situation in postoperative enhanced recovery programmes,BR J ANAEST,10.1093/bja/aew408
216876896P1,"CHU Gabriel Montpied, Dept Rheumatol, 58 Rue Montalembert, F-63003 Clermont Ferrand 1, France",630031,CLERMONT-FERRAND,C,2017,SMV,The changing face of septic arthritis complicating rheumatoid arthritis in the era of biotherapies. Retrospective single-center study over 35 years,JOINT BONE,10.1016/j.jbspin.2016.03.008
216876896P2,"Clermont Ferrand Univ Hosp, Biostat Unit, F-63006 Clermont Ferrand, France",63006,CLERMONT-FERRAND,C,2017,SMV,The changing face of septic arthritis complicating rheumatoid arthritis in the era of biotherapies. Retrospective single-center study over 35 years,JOINT BONE,10.1016/j.jbspin.2016.03.008
216876933P1,"Univ Clermont Auvergne, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Voltage THD Reduction for Dual-Inverter Fed Open-End Load With Isolated DC Sources,IEEE IND E,10.1109/TIE.2016.2620420
216876933P2,"Inst Pascal, CNRS, UMR 6602, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,Voltage THD Reduction for Dual-Inverter Fed Open-End Load With Isolated DC Sources,IEEE IND E,10.1109/TIE.2016.2620420
216877209P8,"CNRS, UMR 6042, GEOLAB, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"Interpreting palaeofire evidence from fluvial sediments: a case study from Santa Rosa Island, California, with implications for the Younger Dryas Impact Hypothesis",J QUAT SCI,10.1002/jqs.2914
216877209P9,"Univ Blaise Pascal, Clermont Univ, GEOLAB, BP 10448, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"Interpreting palaeofire evidence from fluvial sediments: a case study from Santa Rosa Island, California, with implications for the Younger Dryas Impact Hypothesis",J QUAT SCI,10.1002/jqs.2914
216878200P1,"INRA, CRNH Auvergne, UNH, UMR 1019, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Biological effect of hydrolyzed collagen on bone metabolism,CR R F SCI,10.1080/10408398.2015.1038377
216878200P2,"Univ Auvergne, Clermont Univ, Unite Nutr Humaine, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Biological effect of hydrolyzed collagen on bone metabolism,CR R F SCI,10.1080/10408398.2015.1038377
216883282P18,"CHU Clermont Ferrand, Hop Gabriel Montpied, Serv Nephrol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Kidney transplantation in patients with systemic sclerosis: a nationwide multicentre study,TRANSPLAN I,10.1111/tri.12923
216883759P4,"Univ Blaise Pascal, 34 Ave Carnot BP 185, F-63006 Clermont Ferrand, France",63006,CLERMONT-FERRAND,C,2017,SMV,Alternating copolymerization of epoxides with anhydrides initiated by organic bases,EUR POLYM J,10.1016/j.eurpolymj.2017.01.002
216884230P2,"Univ Auvergne, ISIT, CNRS, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,EasyFlow: increasing the convergence basin of variational image matching with a feature-based cost,IET COMPU V,10.1049/iet-cvi.2016.0090
216887021P1,"CHU CIemont Ferrand, Serv Hematol & Oncol Pediat, CHU Estaing,1 Pl Lucie & Raymond Aubrac, F-63003 Clermont Ferrand 1, France",630031,CLERMONT-FERRAND,C,2017,SMV,Highly sensitive assessment of neuroblastoma minimal residual disease in ovarian tissue using RT-qPCR-A strategy for improving the safety of fertility restoration,PEDIATR B C,10.1002/pbc.26287
216887021P10,"CHU Clermont Ferrand, Biostat Unit, Delegat Rech Clin & Innovat, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Highly sensitive assessment of neuroblastoma minimal residual disease in ovarian tissue using RT-qPCR-A strategy for improving the safety of fertility restoration,PEDIATR B C,10.1002/pbc.26287
216887021P12,"CHU Clermont Ferrand, Ctr Luttecontre Canc Jean Perrin, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Highly sensitive assessment of neuroblastoma minimal residual disease in ovarian tissue using RT-qPCR-A strategy for improving the safety of fertility restoration,PEDIATR B C,10.1002/pbc.26287
216887021P13,"CHU Clermont Ferrand, Serv Cytogenet Med, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Highly sensitive assessment of neuroblastoma minimal residual disease in ovarian tissue using RT-qPCR-A strategy for improving the safety of fertility restoration,PEDIATR B C,10.1002/pbc.26287
216887021P3,"Univ Auvergne, Fac Med, Univ Clermont 1, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Highly sensitive assessment of neuroblastoma minimal residual disease in ovarian tissue using RT-qPCR-A strategy for improving the safety of fertility restoration,PEDIATR B C,10.1002/pbc.26287
216887021P4,"CHU Clermont Ferrand, AMP CECOS, Biol Med Reprod, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Highly sensitive assessment of neuroblastoma minimal residual disease in ovarian tissue using RT-qPCR-A strategy for improving the safety of fertility restoration,PEDIATR B C,10.1002/pbc.26287
216887021P6,"CHU Clermont Ferrand, Hop Estaing, Ctr Biothrapie Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Highly sensitive assessment of neuroblastoma minimal residual disease in ovarian tissue using RT-qPCR-A strategy for improving the safety of fertility restoration,PEDIATR B C,10.1002/pbc.26287
216887053P6,"Clermont Ferrand Univ Hosp, Perioperat Med Dept, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Impact of echinocandin on prognosis of proven invasive candidiasis in ICU: A post-hoc causal inference model using the AmarCAND2 study,J INFECTION,10.1016/j.jinf.2016.12.016
216887857P2,"LIMOS UMR CNRS 6158, Lab Informat Modelisat & Optimisat Syst, F-6158 Aubiere, France",6158,AUBIERE,C,2017,SMV,Robust inventory control of production systems subject to uncertainties on demand and lead times,INT J PROD,10.1080/00207543.2016.1214295
216889104P21,"CRTH Auvergne, Ctr Hosp Univ CHU Estaing, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Choice of factor VIII/IX regimen in adolescents and young adults with severe or moderately severe haemophilia. A French national observational study (ORTHem 15-25),THROMB RES,10.1016/j.thromres.2016.12.023
216889139P2,"Ctr Jean Perrin, Nucl Med Serv, 58 Rue Montalembert, F-63011 Clermont Ferrand, France",63011,CLERMONT-FERRAND,C,2017,SMV,Peptide receptor radionuclide therapy of gastroenteropancreatic neuroendocrine tumors (GEP-NETs): From literature to practice,MED NUCL,10.1016/j.mednuc.2017.01.001
216890088P11,"Estaing Univ Hosp, Dept Digest & Hepatobiliary Surg, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,"Minimally invasive surgery for gastric cancer: A comparison between robotic, laparoscopic and open surgery",WORLD J GAS,10.3748/wjg.v23.i13.2376
216891605P1,"Univ Clermont Auvergne, CNRS, SIGMA, Inst Chimie Clermont Ferrand, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,A self-standing hydrogel neutral electrolyte for high voltage and safe flexible supercapacitors,J POWER SOU,10.1016/j.jpowsour.2017.03.005
216892139P1,"FERDI, 63 Blvd Francois Mitterrand, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2017,SMV - SHS,Climate change mitigation and agricultural development models: Primary commodity exports or local consumption production?,ECOL ECON,10.1016/j.ecolecon.2017.03.014
216892593P2,"Univ Blaise Pascal, Lab Math, Complexe Sci Cezeaux,BP 80026, F-63171 Aubiere, France",63171,AUBIERE,C,2017,SMV,The strong global dimension of piecewise hereditary algebras,J ALGEBRA,10.1016/j.jalgebra.2017.02.012
