adrCleost,adresse,codePostal,ville,Statut,anneePubli,Domaine,Titre Article,Titre Journal,doi
217524712P60,"Univ Clermont Auvergne, CNRS, IN2P3, LPC, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Direct top-quark decay width measurement in the t(t)over-bar lepton plus jets channel at root s=8 TeV with the ATLAS experiment,EUR PHY J C,
217531118P2,"Univ Blaise Pascal, LIMOS, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2018,SMV,Links between subderivatives and subdifferentials,J MATH ANAL,10.1016/j.jmaa.2017.04.006
217541370P1,"Univ Blaise Pascal, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SHS,"Broken glass, broken world: glass in French culture in the aftermath of 1870",MOD CONT FR,10.1080/09639489.2017.1389869
217560269P6,"CHU Clermont Ferrand, Hop Gabriel Montpied, Med Intens Care Unit, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,"Enteral versus parenteral early nutrition in ventilated adults with shock: a randomised, controlled, multicentre, open-label, parallel-group study (NUTRIREA-2)",LANCET,10.1016/S0140-6736(17)32146-3
217584345P7,"Clermont Auvergne Univ, Clermont Ferrand Univ Hosp, Hop Nord, Phys Med & Rehabil Dept, Route Chateaugay, F-63118 Cebazat, France",63118,CEBAZAT,NC,2018,SMV - SHS,An impact factor for the 60 candles of the Annals,AN PH RE ME,10.1016/j.rehab.2017.12.003
217600993P18,"CHU Clermont Ferrand, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Performance of genotypic algorithms for predicting tropism for HIV-1 CRF01_AE recombinant,J CLIN VIRO,10.1016/j.jcv.2017.12.014
217613105P1,"Univ Clermont Auvergne, CNRS, SIGMA Clermont, ICCF, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2018,SMV,Optical Properties and Reliability Studies of Gradient Alloyed Green Emitting (CdSe)(x)(ZnS)(1-x) and Red Emitting (CuInS2)(x)(ZnS)(1-x) Quantum Dots for White Light-Emitting Diodes,ACS PHOTONI,10.1021/acsphotonics.7b00980
217619094P3,"CHU Gabriel Montpied, Reanimat Med Polyvalente, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Hydrocortisone plus Fludrocortisone for Adults with Septic Shock,N ENG J MED,10.1056/NEJMoa1705716
217619094P4,"Univ Clermont Auvergne, INSERM Unite 1103, CHU Clermont Ferrand, Pole Med Peri Operatoire Genet Reprod & Dev,UMR C, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Hydrocortisone plus Fludrocortisone for Adults with Septic Shock,N ENG J MED,10.1056/NEJMoa1705716
217620179P1,"CHU Clermont Ferrand, Serv Chirurg Vasc, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Cryopreserved arterial allografts for in situ reconstruction of abdominal aortic native or secondary graft infection,J VASC SURG,10.1016/j.jvs.2017.06.088
217620179P4,"Univ Clermont Auvergne, INSERM, CHU Clermont Ferrand, Serv Chirurg Vasc, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Cryopreserved arterial allografts for in situ reconstruction of abdominal aortic native or secondary graft infection,J VASC SURG,10.1016/j.jvs.2017.06.088
217625855P10,"Univ Hosp Estaing Clermont Ferrand, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Long-term efficacy and safety of ustekinumab in 122 refractory Crohn's disease patients: a multicentre experience,ALIM PHARM,10.1111/apt.14487
217628383P1,"Univ Clermont Auvergne, VetAgro Sup, F-63370 Lempdes, France",63370,LEMPDES,NC,2018,SMV,Performance of fluorescence spectroscopy for beef meat authentication: Effect of excitation mode and discriminant algorithms,MEAT SCI,10.1016/j.meatsci.2017.11.002
217628383P2,"Univ Clermont Auvergne, INRA, VetAgro Sup, UMRF,UMR Fromage, F-15000 Aurillac, France",15000,AURILLAC,NC,2018,SMV,Performance of fluorescence spectroscopy for beef meat authentication: Effect of excitation mode and discriminant algorithms,MEAT SCI,10.1016/j.meatsci.2017.11.002
217629110P2,"Univ Blaise Pascal, LIMOS, Aubiere, France",,AUBIERE,NC,2018,SMV,"An integrative approach to simulation model discovery: Combining system theory, process mining and fuzzy logic",J INTEL FUZ,10.3233/JIFS-17403
217630897P3,"Univ Clermont Auvergne, Polytech Clermont Ferrand, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Algal Green Energy - R & D and technological perspectives for biodiesel production,RENEW SUST,10.1016/j.rser.2017.10.038
217641188P1,"Univ Clermont Auvergne, Inserm Neurodol U1107, Pharmacol Fondamentale & Clin Douleur, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,"Effects of S 38093, an antagonist/inverse agonist of histamine H3 receptors, in models of neuropathic pain in rats",EUR J PAIN,10.1002/ejp.1097
217654341P1,"CHU Clermont Ferrand, Serv Therapie Cellulaire & Hematol Clin Adulte, 1 Pl Lucie Aubrac, F-63003 Clermont Ferrand 1, France",630031,CLERMONT-FERRAND,NC,2018,SMV,Editorial Board: New members from Francophone space,B CANCER,10.1016/j.bulcan.2018.01.003
217711715P4,"Univ Clermont Auvergne, INRA, UNH, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2018,SMV,Unfavorable effect of calcitriol and its low-calcemic analogs on metastasis of 4T1 mouse mammary gland cancer,INT J ONCOL,10.3892/ijo.2017.4185
217715865P3,"Univ Clermont Auvergne, ICCF, CNRS, UMR 6296, 24 Ave Blaise Pascal, F-63178 Aubiere, France",63178,AUBIERE,C,2018,SMV,Fluorine-graphite intercalation compound (C4F)(n) at high pressure: Experimental and theoretical study,CARBON,10.1016/j.carbon.2017.10.094
217718199P4,"Univ Blaise Pascal, Polytech Clermont Ferrand, Aubiere, France",,AUBIERE,NC,2018,SMV,"Carbon dioxide capture, storage and production of biofuel and biomaterials by bacteria: A review",BIORES TECH,10.1016/j.biortech.2017.09.050
217719050P35,"CHU Auvergne, Serv Pneumol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Transfer of innovation on allergic rhinitis and asthma multimorbidity in the elderly (MACVIA-ARIA) - EIP on AHA Twinning Reference Site (GARD research demonstration project),ALLERGY,10.1111/all.13218
217719050P36,"Univ Auvergne, Serv Pneumol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Transfer of innovation on allergic rhinitis and asthma multimorbidity in the elderly (MACVIA-ARIA) - EIP on AHA Twinning Reference Site (GARD research demonstration project),ALLERGY,10.1111/all.13218
217720066P1,"Clermont Auvergne Univ, CNRS, LAPSCO, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2018,SHS,"'Where there is a will, there is a way': Belief in school meritocracy and the social-class achievement gap",BR J SOC P,10.1111/bjso.12214
217720625P2,"Univ Clermont Auvergne, CNRS, IRD, Lab Magmas & Volcans,OPGC, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2018,SMV,Factors influencing the precision and accuracy of Nd isotope measurements by thermal ionization mass spectrometry,CHEM GEOL,10.1016/j.chemgeo.2017.12.003
217721792P2,"Univ Clermont Auvergne, CHU Clermont Ferrand, Serv Odontol, CROC EA4847, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Three-year survival of ART high-viscosity glass-ionomer and resin composite restorations in people with disability,CLIN ORAL I,10.1007/s00784-017-2134-y
217723494P2,"Univ Clermont Auvergne, Inst Pascal, CNRS, SIGMA, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Fast shape-from-template using local features,MACH VIS A,10.1007/s00138-017-0876-9
217725508P1,"Univ Hosp Estaing, Pediat Surg Dept, 1 Pl Lucie & Raymond Aubrac, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,C,2018,SMV,Chronic infection and infected non-union of the long bones in paediatric patients: preliminary results of bone versus beta-tricalcium phosphate grafting after induced membrane formation,INT ORTHOP,10.1007/s00264-017-3693-x
217725508P2,"CHU Clermont Ferrand, DRCI, 58 Rue Montalambert, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Chronic infection and infected non-union of the long bones in paediatric patients: preliminary results of bone versus beta-tricalcium phosphate grafting after induced membrane formation,INT ORTHOP,10.1007/s00264-017-3693-x
217725519P1,"Univ Clermont Auvergne, CNRS, LaMP, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2018,SMV,Is Traffic Still an Important Emitter of Monoaromatic Organic Compounds in European Urban Areas?,ENV SCI TEC,10.1021/acs.est.7b01408
217728244P1,"CHU Clermont Ferrand, Univ Hosp, Dept Digest Surg, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Implementation of enhanced recovery programs for bariatric surgery. Results from the Francophone large-scale database,SUR OB RE D,10.1016/j.soard.2017.09.535
217728914P1,"Univ Clermont Auvergne, Inst Pascal, Polytech Clermont Ferrand, F-63174 Aubiere, France",63174,AUBIERE,NC,2018,SMV,Multicriteria analysis demonstrating the impact of shiv on the properties of hemp concrete,CONSTR BUIL,10.1016/j.conbuildmat.2017.11.026
217730232P62,"Univ Clermont Auvergne, CNRS, IN2P3, LPC, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Search for diboson resonances with boson-tagged jets in pp collisions at root S=13 TeV with the ATLAS detector,PHYS LETT B,10.1016/j.physletb.2017.12.011
217730234P62,"Univ Clermont Auvergne, CNRS, LPC, IN2P3, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Measurement of the exclusive gamma gamma -> mu(+)mu(-) process in proton-proton collisions at root s=13 TeV with the ATLAS detector,PHYS LETT B,10.1016/j.physletb.2017.12.043
217734078P2,"Limoges Univ, CNRS, GEOLAB, UMR 6042, 39E Rue Camille Guerin, F-87000 Limoges, France",87000,LIMOGES,NC,2018,SMV,Deciduous oak/chestnut: Differential shrinkage of wood during charcoalification? Preliminary experimental results and implications for wood diameter study in anthracology,QUATERN INT,10.1016/j.quaint.2017.06.074
217746567P4,"Univ Clermont Auvergne, CNRS, Inst Pascal, Polytech Clermont Ferrand, 2 Ave Blaise Pascal, F-63178 Aubiere, France",63178,AUBIERE,NC,2018,SMV,Structural characterization and thermal behavior of a gum extracted from Ferula assa foetida L.,CARBOHY POL,10.1016/j.carbpol.2017.10.096
217759029P1,"Univ Clermont Auvergne, Lab Neurosensory Biophys, INSERM, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2018,SMV,Non-invasive intraoperative monitoring of cochlear function by cochlear microphonics during cerebellopontine-angle surgery,EUR ARCH OT,10.1007/s00405-017-4780-8
217759029P2,"Univ Hosp, Dept Otolaryngol Head Neck Surg, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Non-invasive intraoperative monitoring of cochlear function by cochlear microphonics during cerebellopontine-angle surgery,EUR ARCH OT,10.1007/s00405-017-4780-8
217759029P3,"Univ Hosp, Dept Neurosurg, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Non-invasive intraoperative monitoring of cochlear function by cochlear microphonics during cerebellopontine-angle surgery,EUR ARCH OT,10.1007/s00405-017-4780-8
217759029P7,"Ctr Jean Perrin, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Non-invasive intraoperative monitoring of cochlear function by cochlear microphonics during cerebellopontine-angle surgery,EUR ARCH OT,10.1007/s00405-017-4780-8
217768093P4,"CHU Clermont Ferrand, Hosp Estaing, Dept Biol Haematol, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Management goals for type 1 Gaucher disease: An expert consensus document from the European working group on Gaucher disease,BL CELL M D,10.1016/j.bcmd.2016.10.008
217768093P5,"Auvergne Univ, EA CREaT 7283, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Management goals for type 1 Gaucher disease: An expert consensus document from the European working group on Gaucher disease,BL CELL M D,10.1016/j.bcmd.2016.10.008
217778962P3,"Auvergne Univ, UdA, INSERM, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Managing cluster headache with sphenopalatine ganglion stimulation: a review,J PAIN RES,10.2147/JPR.S129641
217788093P5,"Univ Blaise Pascal, Clermont Univ, CNRS, IN2P3,LPC, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,First observation of forward Z -> b(b)over-bar production in pp collisions at root s=8 TeV,PHYS LETT B,10.1016/j.physletb.2017.11.066
217800311P5,"CHU Estaing, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,COMPARISON OF 4 PRESERVATION SOLUTIONS IN LIVER TRANSPLANTATION. A MULTICENTER FRENCH REGISTRY STUDY,TRANSPLAN I,
217802339P6,"Ctr Jean Perrin, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Is post mastectomy radiotherapy contributive in pN0-1mi breast cancers patients? Results of a French multi-centric cohort,CANCER RES,
217854033P3,"Clermont Auvergne Univ, INRA, Human Nutr Unit UNH, CRNH Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,NMR metabolomic signatures reveal predictive plasma metabolites associated with long-term risk of developing breast cancer,CANCER RES,
217854033P4,"Anticanc Ctr Jean Perrin, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,NMR metabolomic signatures reveal predictive plasma metabolites associated with long-term risk of developing breast cancer,CANCER RES,
217868037P1,"Ctr Jean Perrin, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Tumor-infiltrating lymphocytes in breast ductal carcinoma in situ: Correlations with tumor pathobiology in a French cohort of 495 cases (BONBIS),CANCER RES,
217868037P2,"Univ Clermont Auvergne, INSERM, Ctr Jean Perrin, Mol Imaging & Theranost Strategies U1240, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Tumor-infiltrating lymphocytes in breast ductal carcinoma in situ: Correlations with tumor pathobiology in a French cohort of 495 cases (BONBIS),CANCER RES,
217884419P1,"Univ Clermont Auvergne, INRA, UNH, CRNH Auvergne, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Adipocyte/breast cancer cell crosstalk in obesity interferes with the anti-proliferative efficacy of tamoxifen,PLOS ONE,
217884419P5,"Ctr Anticanc Jean Perrin, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Adipocyte/breast cancer cell crosstalk in obesity interferes with the anti-proliferative efficacy of tamoxifen,PLOS ONE,
217890855P5,"Univ Blaise Pascal, Clermont Univ, CNRS, IN2P3,LPC, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Search for Dark Photons Produced in 13 TeV pp Collisions,PHYS REV L,
217901859P59,"Univ Blaise Pascal, Univ Clermont Auvergne, CNRS, Lab Phys Corpusculaire,IN2P3, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Measurement of the cross-section for producing a W boson in association with a single top quark in pp collisions at root s=13 TeV with ATLS,J HIGH EN P,
217902308P62,"Univ Clermont Auvergne, LPC, CNRS, IN2P3, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Search for dark matter and other new phenomena in events with an energetic jet and large missing transverse momentum using the ATLAS detector,J HIGH EN P,
217909592P1,"Univ Clermont Auvergne, CNRS, IRD, OPGC,Lab Magmas & Volcans, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2018,SMV,"Dukono, the predominant source of volcanic degassing in Indonesia, sustained by a depleted Indian-MORB",B VOLCANOL,
217919583P2,"Univ Clermont Auvergne, ICCF, 49 Blvd Francois Mitterrand, F-60032 Clermont Ferrand, France",60032,CLERMONT-FERRAND,NC,2018,SMV,Effect of nanodiamond fluorination on the efficiency of quasispecular reflection of cold neutrons,PHYS REV A,
217942669P1,"Univ Clermont Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SHS,Liberty or death: the French revolution,MOD CONT FR,10.1080/09639489.2017.1379973
217945702P1,"UJM St Etienne, Univ Lyon, Lab Magmas & Volcans, UBP,CNRS,IRD,UMR 6524, F-42023 St Etienne, France",42023,SAINT-ETIENNE,NC,2018,SMV,"A record of 0.5 Ga of evolution of the continental crust along the northern edge of the Kaapvaal Craton, South Africa: Consequences for the understanding of Archean geodynamic processes",PRECAMB RES,10.1016/j.precamres.2017.11.019
217948684P8,"CHU Clermont Ferrand, Serv Hematol Biol, Hop Estaing, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Nilotinib after imatinib first-line: a real-life longitudinal cohort of patients with chronic myeloid leukaemia in chronic phase,BR J HAEM,10.1111/bjh.15042
217948684P9,"Univ Clermont Auvergne, CHELTER EA7453, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Nilotinib after imatinib first-line: a real-life longitudinal cohort of patients with chronic myeloid leukaemia in chronic phase,BR J HAEM,10.1111/bjh.15042
217950852P4,"Polytech Clermont Ferrand Univ Blaise Pascal, Dept Civil Engn, UMR 6602, Inst Pascal, BP 206, F-63174 Aubiere, France",63174,AUBIERE,NC,2018,SMV,"Statistical Analysis of 3-Point Bending Properties of Polymer Concretes Made From Marble Powder Waste, Sand Grains, and Polyester Resin",MECH COMP M,10.1007/s11029-018-9703-2
217962809P1,"Clermont Univ, Sigma Clermont, Inst Pascal UMR UBP CNRS IFMA 6602, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2018,SMV,Stability optimization in robotic milling through the control of functional redundancies,ROBOT CIM,10.1016/j.rcim.2017.09.004
217966819P10,"Univ Hosp Clermont Ferrand, Dept Perioperat Med, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Renal Replacement Therapy Modality in the ICU and Renal Recovery at Hospital Discharge,CRIT CARE M,10.1097/CCM.0000000000002796
217996175P3,"Campus Univ Cezeaux, Lab Magmas & Volcans, TSA 60026, CS 60026, 6 Ave Blaise Pascal, F-63178 Aubiere, France",63178,AUBIERE,NC,2018,SMV,"The Marbat metamorphic core-complex (Southern Arabian Peninsula): Reassessment of the evolution of a Neoproterozoic island-arc from petrological, geochemical and U-Pb zircon data",PRECAMB RES,10.1016/j.precamres.2017.12.013
217997717P2,"Mines St Etienne, Inst Fayol LIMOS, 158 Cours Fauriel, St Etienne, France",,SAINT-ETIENNE,NC,2018,SMV,Nested Kriging predictions for datasets with a large number of observations,STAT COMPUT,10.1007/s11222-017-9766-2
217998559P1,"Univ Blaise Pascal, Univ Clermont Auvergne, Lab Math, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2018,SMV,STRONG MODULARITY OF REDUCIBLE GALOIS REPRESENTATIONS,T AM MATH S,10.1090/tran/6979
217998559P2,"CNRS, UMR 6620, LM, F-63171 Aubiere, France",63171,AUBIERE,NC,2018,SMV,STRONG MODULARITY OF REDUCIBLE GALOIS REPRESENTATIONS,T AM MATH S,10.1090/tran/6979
217999832P1,"Univ Clermont Auvergne, CNRS, Lab Meteorol Phys, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,NC,2018,SMV,Modeling the partitioning of organic chemical species in cloud phases with CLEPS (1.1),ATMOS CH PH,10.5194/acp-18-2225-2018
218014637P7,"Univ Auvergne, Fac Med, EA 7280, CMP B,CHU, BP 69, F-63003 Clermont Ferrand 1, France",630031,CLERMONT-FERRAND,C,2018,SMV - SHS,Benzodiazepine long-term administration is associated with impaired attention/working memory in schizophrenia: results from the national multicentre FACE-SZ data set,EUR ARCH PS,10.1007/s00406-017-0787-9
